Cluster,Phase,Day of Date Trap,Cluster.code,ASBs Deployed,Form.Collectionid Check,Form.Sampleid Check,form.DyeFed,form.BloodFed,form.SugarFed,Indoor,Outdoor,Male,Female,An. gambiae,An. funestus
asb77,1,10-Mar-21,77,2,5097639,5162859,0,0,---,0,1,0,1,1,
asb77,1,10-Mar-21,77,2,5097639,5162882,0,0,---,0,1,0,1,1,
asb77,1,10-Mar-21,77,2,5097639,5162883,0,0,---,0,1,0,1,1,
asb77,1,10-Mar-21,77,2,5097647,5163291,0,0,---,0,1,0,1,1,
asb77,1,10-Mar-21,77,2,5097647,5163321,0,0,---,0,1,0,1,1,
asb77,1,10-Mar-21,77,2,5097647,5163323,0,0,---,0,1,0,1,1,
asb77,1,10-Mar-21,77,2,5097647,5163324,0,0,---,0,1,0,1,1,
asb84,1,10-Mar-21,84,3,5096337,5150328,0,1,---,0,1,0,1,1,
asb84,1,10-Mar-21,84,3,5096337,5150329,0,0,---,0,1,0,1,1,
asb84,1,10-Mar-21,84,3,5096337,5150331,1,0,---,0,1,0,1,1,
asb84,1,10-Mar-21,84,3,5096340,5162346,0,0,---,0,1,0,1,1,
asb84,1,10-Mar-21,84,3,5096343,5162322,0,0,---,0,1,0,1,1,
asb84,1,10-Mar-21,84,3,5096344,5162332,0,0,---,0,1,0,1,1,
asb84,1,10-Mar-21,84,3,5096344,5162334,0,0,---,0,1,0,1,1,
asb84,1,10-Mar-21,84,3,5096511,5162381,0,0,---,0,1,0,1,1,
asb143,1,10-Mar-21,143,2,5112978,5161049,0,0,---,0,1,0,1,1,
asb194,1,10-Mar-21,194,3,5088807,5162807,0,0,---,0,1,0,1,1,
asb194,1,10-Mar-21,194,3,5097255,5162719,0,0,---,0,1,0,1,1,
asb13,1,11-Mar-21,13,2,5096857,5162161,0,0,---,0,1,0,1,1,
asb13,1,11-Mar-21,13,2,5096882,5162618,0,0,---,0,1,0,1,1,
asb13,1,11-Mar-21,13,2,5096927,5162196,0,0,---,0,1,0,1,1,
asb13,1,11-Mar-21,13,2,5096927,5162205,0,0,---,0,1,0,1,1,
asb13,1,11-Mar-21,13,2,5097024,5151802,0,0,---,0,1,0,1,1,
asb33,1,11-Mar-21,33,3,5095768,5163423,0,0,---,0,1,0,1,1,
asb33,1,11-Mar-21,33,3,5095768,5163759,0,0,---,0,1,0,1,1,
asb45,1,11-Mar-21,45,2,5077509,5163677,0,0,---,0,1,0,1,1,
asb45,1,11-Mar-21,45,2,5089562,5132977,0,0,---,0,1,0,1,1,
asb45,1,11-Mar-21,45,2,5089755,5133016,0,0,---,0,1,0,1,1,
asb77,1,11-Mar-21,77,2,5094998,5161827,0,0,---,0,1,0,1,1,
asb77,1,11-Mar-21,77,2,5095002,5132838,1,0,---,0,1,0,1,1,
asb77,1,11-Mar-21,77,2,5095002,5132854,0,0,---,0,1,0,1,1,
asb77,1,11-Mar-21,77,2,5095166,5132863,0,0,---,0,1,0,1,1,
asb77,1,11-Mar-21,77,2,5095166,5132864,0,0,---,0,1,0,1,1,
asb77,1,11-Mar-21,77,2,5095166,5132871,0,0,---,0,1,0,1,1,
asb77,1,11-Mar-21,77,2,5097561,5132575,0,0,---,0,1,0,1,1,
asb77,1,11-Mar-21,77,2,5097679,5132809,0,0,---,0,1,0,1,1,
asb77,1,11-Mar-21,77,2,5097679,5132810,0,0,---,0,1,0,1,1,
asb77,1,11-Mar-21,77,2,5097683,5132362,0,0,---,0,1,0,1,1,
asb84,1,11-Mar-21,84,3,5096434,5133528,0,0,---,0,1,0,1,1,
asb158,1,11-Mar-21,158,3,5089195,5160470,0,0,---,0,1,0,1,1,
asb158,1,11-Mar-21,158,3,5089195,5160475,0,0,---,0,1,0,1,1,
asb163,1,11-Mar-21,163,2,5113479,5163966,0,0,---,0,1,0,1,1,
asb163,1,11-Mar-21,163,2,5113488,5132254,0,0,---,0,1,0,1,1,
asb163,1,11-Mar-21,163,2,5113544,5163931,0,1,---,0,1,0,1,1,
asb163,1,11-Mar-21,163,2,5113560,5163976,0,0,---,0,1,0,1,1,
asb163,1,11-Mar-21,163,2,5113564,5132288,0,0,---,0,1,0,1,1,
asb163,1,11-Mar-21,163,2,5113564,5132290,1,0,---,0,1,0,1,1,
asb163,1,11-Mar-21,163,2,5113577,5132235,0,1,---,0,1,0,1,1,
asb163,1,11-Mar-21,163,2,5113577,5132236,0,0,---,0,1,0,1,1,
asb163,1,11-Mar-21,163,2,5113577,5132237,0,0,---,0,1,0,1,1,
asb163,1,11-Mar-21,163,2,5113577,5132238,0,0,---,0,1,0,1,1,
asb13,1,12-Mar-21,13,2,5096661,5133469,0,0,---,0,1,0,1,1,
asb13,1,12-Mar-21,13,2,5096661,5133470,0,0,---,0,1,0,1,1,
asb13,1,12-Mar-21,13,2,5096661,5133471,0,0,---,0,1,0,1,1,
asb13,1,12-Mar-21,13,2,5096663,5133415,0,0,---,0,1,0,1,1,
asb13,1,12-Mar-21,13,2,5096682,5133435,0,0,---,0,1,0,1,1,
asb13,1,12-Mar-21,13,2,5096682,5133437,0,0,---,0,1,0,1,1,
asb13,1,12-Mar-21,13,2,5096682,5133441,0,0,---,0,1,0,1,1,
asb13,1,12-Mar-21,13,2,5096682,5133448,0,0,---,0,1,0,1,1,
asb13,1,12-Mar-21,13,2,5096686,5133401,0,0,---,0,1,0,1,1,
asb13,1,12-Mar-21,13,2,5097064,5132052,0,0,---,0,1,0,1,1,
asb13,1,12-Mar-21,13,2,5097068,5132044,0,0,---,0,1,0,1,1,
asb33,1,12-Mar-21,33,3,5095664,5133307,0,0,---,0,1,0,1,1,
asb33,1,12-Mar-21,33,3,5095664,5133319,0,0,---,0,1,0,1,1,
asb33,1,12-Mar-21,33,3,5095664,5133324,0,0,---,0,1,0,1,1,
asb33,1,12-Mar-21,33,3,5095664,5133327,0,0,---,0,1,0,1,1,
asb33,1,12-Mar-21,33,3,5095664,5133329,0,0,---,0,1,0,1,1,
asb33,1,12-Mar-21,33,3,5095664,5133330,0,0,---,0,1,0,1,1,
asb33,1,12-Mar-21,33,3,5107870,5133365,0,0,---,0,1,0,1,1,
asb33,1,12-Mar-21,33,3,5107870,5133369,0,0,---,0,1,0,1,1,
asb33,1,12-Mar-21,33,3,5107870,5133370,0,0,---,0,1,0,1,1,
asb33,1,12-Mar-21,33,3,5107870,5133376,0,0,---,0,1,0,1,1,
asb33,1,12-Mar-21,33,3,5107870,5133378,0,1,---,0,1,0,1,1,
asb33,1,12-Mar-21,33,3,5107870,5134527,0,0,---,0,1,0,1,1,
asb45,1,12-Mar-21,45,2,5089500,5134876,0,0,---,0,1,0,1,1,
asb45,1,12-Mar-21,45,2,5089564,5134171,0,0,---,0,1,0,1,1,
asb45,1,12-Mar-21,45,2,5089566,5135149,0,0,---,0,1,0,1,1,
asb45,1,12-Mar-21,45,2,5089566,5135150,0,0,---,0,1,0,1,1,
asb45,1,12-Mar-21,45,2,5089644,5134872,0,0,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5094990,5134442,0,0,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5094990,5134446,1,0,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5094994,5132399,0,0,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5097534,5132373,0,0,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5097535,5132424,0,0,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5097687,5134360,0,0,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5097773,5132202,0,0,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5097773,5132649,0,0,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5097773,5132659,0,1,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5097773,5132674,0,1,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5097775,5132083,0,1,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5097775,5132093,0,0,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5097778,5132129,0,0,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5097778,5132135,0,0,---,0,1,0,1,1,
asb77,1,12-Mar-21,77,2,5097778,5132136,0,0,---,0,1,0,1,1,
asb84,1,12-Mar-21,84,3,5096152,5134343,0,0,---,0,1,0,1,1,
asb84,1,12-Mar-21,84,3,5096319,5134539,0,0,---,0,1,0,1,1,
asb84,1,12-Mar-21,84,3,5096322,5134346,0,0,---,0,1,0,1,1,
asb84,1,12-Mar-21,84,3,5096324,5134494,0,0,---,0,1,0,1,1,
asb84,1,12-Mar-21,84,3,5096324,5134495,0,0,---,0,1,0,1,1,
asb143,1,12-Mar-21,143,2,5098282,5133173,0,0,---,0,1,0,1,1,
asb151,1,12-Mar-21,151,3,5080935,5212109,0,0,---,0,1,0,1,1,
asb158,1,12-Mar-21,158,3,5089182,5212008,0,0,---,0,1,0,1,1,
asb158,1,12-Mar-21,158,3,5089182,5212011,0,0,---,0,1,0,1,1,
asb163,1,12-Mar-21,163,2,5113489,5134983,0,0,---,0,1,0,1,1,
asb163,1,12-Mar-21,163,2,5113489,5135000,0,0,---,0,1,0,1,1,
asb163,1,12-Mar-21,163,2,5113491,5212247,0,0,---,0,1,0,1,1,
asb163,1,12-Mar-21,163,2,5113493,5134734,0,0,---,0,1,0,1,1,
asb163,1,12-Mar-21,163,2,5113493,5134751,0,0,---,0,1,0,1,1,
asb163,1,12-Mar-21,163,2,5113493,5134762,0,0,---,0,1,0,1,1,
asb194,1,12-Mar-21,194,3,5088948,5134922,0,0,---,0,1,0,1,1,
asb194,1,12-Mar-21,194,3,5088948,5134923,0,0,---,0,1,0,1,1,
asb194,1,12-Mar-21,194,3,5088948,5134926,0,0,---,0,1,0,1,1,
asb13,1,15-Mar-21,13,2,5096866,5135403,0,0,---,0,1,0,1,1,
asb13,1,15-Mar-21,13,2,5096866,5135406,0,0,---,0,1,0,1,1,
asb13,1,15-Mar-21,13,2,5096866,5135407,0,0,---,0,1,0,1,1,
asb13,1,15-Mar-21,13,2,5097060,5135509,0,0,---,0,1,0,1,1,
asb13,1,15-Mar-21,13,2,5113976,5135262,0,0,---,0,1,0,1,1,
asb13,1,15-Mar-21,13,2,5113976,5135266,0,0,---,0,1,0,1,1,
asb13,1,15-Mar-21,13,2,5113976,5135271,0,0,---,0,1,0,1,1,
asb13,1,15-Mar-21,13,2,5113976,5135502,0,0,---,0,1,0,1,1,
asb33,1,15-Mar-21,33,3,5095894,5136459,0,0,---,0,1,0,1,1,
asb45,1,15-Mar-21,45,2,5089505,5137501,0,0,---,0,1,0,1,1,
asb45,1,15-Mar-21,45,2,5089506,5138132,0,0,---,0,1,0,1,1,
asb45,1,15-Mar-21,45,2,5089641,5138147,0,0,---,0,1,0,1,1,
asb45,1,15-Mar-21,45,2,5089647,5137112,0,0,---,0,1,0,1,1,
asb77,1,15-Mar-21,77,2,5094992,5136572,0,0,---,0,1,0,1,1,
asb77,1,15-Mar-21,77,2,5094992,5136575,0,0,---,0,1,0,1,1,
asb77,1,15-Mar-21,77,2,5094992,5136576,0,0,---,0,1,0,1,1,
asb77,1,15-Mar-21,77,2,5094992,5136580,0,0,---,0,1,0,1,1,
asb77,1,15-Mar-21,77,2,5097606,5136558,0,0,---,0,1,0,1,1,
asb77,1,15-Mar-21,77,2,5097606,5136562,0,0,---,0,1,0,1,1,
asb77,1,15-Mar-21,77,2,5097606,5136563,0,0,---,0,1,0,1,1,
asb77,1,15-Mar-21,77,2,5097606,5136565,0,0,---,0,1,0,1,1,
asb77,1,15-Mar-21,77,2,5097785,5135906,0,0,---,0,1,0,1,1,
asb84,1,15-Mar-21,84,3,5096146,5136884,0,0,---,0,1,0,1,1,
asb84,1,15-Mar-21,84,3,5096320,5137327,0,1,---,0,1,0,1,1,
asb84,1,15-Mar-21,84,3,5096320,5137332,0,1,---,0,1,0,1,1,
asb84,1,15-Mar-21,84,3,5096475,5137424,0,0,---,0,1,0,1,1,
asb151,1,15-Mar-21,151,3,5080959,5135463,0,1,---,0,1,0,1,1,
asb158,1,15-Mar-21,158,3,5089379,5135311,0,0,---,0,1,0,1,1,
asb163,1,15-Mar-21,163,2,5080809,5137642,0,0,---,0,1,0,1,1,
asb13,1,16-Mar-21,13,2,5113946,5138536,0,0,---,0,1,0,1,1,
asb33,1,16-Mar-21,33,3,5102704,5139832,0,0,---,0,1,0,1,1,
asb33,1,16-Mar-21,33,3,5102708,5138886,1,0,---,0,1,0,1,1,
asb45,1,16-Mar-21,45,2,5089578,5147946,0,0,---,0,1,0,1,1,
asb45,1,16-Mar-21,45,2,5089580,5138740,0,0,---,0,1,0,1,1,
asb45,1,16-Mar-21,45,2,5089702,5139445,0,0,---,0,1,0,1,1,
asb45,1,16-Mar-21,45,2,5089704,5137875,0,0,---,0,1,0,1,1,
asb77,1,16-Mar-21,77,2,5094984,5139458,0,0,---,0,1,0,1,1,
asb77,1,16-Mar-21,77,2,5094984,5139484,0,0,---,0,1,0,1,1,
asb77,1,16-Mar-21,77,2,5094984,5139496,0,0,---,0,1,0,1,1,
asb77,1,16-Mar-21,77,2,5095044,5139617,0,0,---,0,1,0,1,1,
asb77,1,16-Mar-21,77,2,5097638,5138433,0,0,---,0,1,0,1,1,
asb77,1,16-Mar-21,77,2,5097638,5138434,0,0,---,0,1,0,1,1,
asb77,1,16-Mar-21,77,2,5097638,5138442,0,1,---,0,1,0,1,1,
asb77,1,16-Mar-21,77,2,5097638,5138444,0,0,---,0,1,0,1,1,
asb77,1,16-Mar-21,77,2,5097638,5138452,0,3,---,0,1,0,1,1,
asb77,1,16-Mar-21,77,2,5097792,5139548,0,0,---,0,1,0,1,1,
asb77,1,16-Mar-21,77,2,5097792,5139552,0,1,---,0,1,0,1,1,
asb77,1,16-Mar-21,77,2,5097792,5139601,0,0,---,0,1,0,1,1,
asb143,1,16-Mar-21,143,2,5098297,5139310,0,1,---,0,1,0,1,1,
asb151,1,16-Mar-21,151,3,5080882,5138745,0,0,---,0,1,0,1,1,
asb151,1,16-Mar-21,151,3,5080882,5138751,0,0,---,0,1,0,1,1,
asb151,1,16-Mar-21,151,3,5080937,5138567,0,0,---,0,1,0,1,1,
asb158,1,16-Mar-21,158,3,5089204,5138377,0,0,---,0,1,0,1,1,
asb163,1,16-Mar-21,163,2,5080799,5205504,0,1,---,0,1,0,1,1,
asb163,1,16-Mar-21,163,2,5080886,5204678,0,0,---,0,1,0,1,1,
asb163,1,16-Mar-21,163,2,5080886,5204683,0,0,---,0,1,0,1,1,
asb163,1,16-Mar-21,163,2,5080888,5205529,0,0,---,0,1,0,1,1,
asb163,1,16-Mar-21,163,2,5080888,5205533,0,0,---,0,1,0,1,1,
asb163,1,16-Mar-21,163,2,5113372,5204692,0,0,---,0,1,0,1,1,
asb163,1,16-Mar-21,163,2,5113372,5204693,0,0,---,0,1,0,1,1,
asb163,1,16-Mar-21,163,2,5113375,5137538,0,0,---,0,1,0,1,1,
asb163,1,16-Mar-21,163,2,5113514,5137545,0,0,---,0,1,0,1,1,
asb163,1,16-Mar-21,163,2,5113514,5137546,0,0,---,0,1,0,1,1,
asb194,1,16-Mar-21,194,3,5088832,5204216,0,0,---,0,1,0,1,1,
asb194,1,16-Mar-21,194,3,5088832,5204219,0,0,---,0,1,0,1,1,
asb194,1,16-Mar-21,194,3,5088834,5204451,0,0,---,0,1,0,1,1,
asb13,1,17-Mar-21,13,2,5113970,5204479,0,0,---,0,1,0,1,1,
asb33,1,17-Mar-21,33,3,5102718,5207792,0,0,---,0,1,0,1,1,
asb33,1,17-Mar-21,33,3,5102718,5207830,0,0,---,0,1,0,1,1,
asb33,1,17-Mar-21,33,3,5107862,5206745,0,3,---,0,1,0,1,1,
asb33,1,17-Mar-21,33,3,5107867,5206670,0,1,---,0,1,0,1,1,
asb33,1,17-Mar-21,33,3,5107867,5206674,0,0,---,0,1,0,1,1,
asb33,1,17-Mar-21,33,3,5107867,5206678,0,0,---,0,1,0,1,1,
asb33,1,17-Mar-21,33,3,5107867,5206681,0,0,---,0,1,0,1,1,
asb45,1,17-Mar-21,45,2,5089584,5206445,0,0,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5095041,5205725,0,0,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5095123,5204958,0,1,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5095172,5205772,0,0,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5095172,5205774,0,1,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5095172,5205779,0,0,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5095172,5205780,0,1,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5095172,5205781,0,0,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5095172,5205785,0,0,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5095172,5205786,0,1,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5097666,5205811,0,1,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5097666,5205812,0,1,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5097674,5205736,0,0,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5097674,5205738,0,0,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5097790,5205099,0,0,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5097793,5205750,0,0,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5097795,5138618,0,0,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5097795,5138623,0,0,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5097795,5138626,0,0,---,0,1,0,1,1,
asb77,1,17-Mar-21,77,2,5097795,5138631,0,0,---,0,1,0,1,1,
asb84,1,17-Mar-21,84,3,5096143,5136395,0,0,---,0,1,0,1,1,
asb84,1,17-Mar-21,84,3,5096151,5135963,0,0,---,0,1,0,1,1,
asb84,1,17-Mar-21,84,3,5096282,5136408,0,0,---,0,1,0,1,1,
asb143,1,17-Mar-21,143,2,5097979,5204659,0,0,---,0,1,0,1,1,
asb143,1,17-Mar-21,143,2,5097979,5204660,0,0,---,0,1,0,1,1,
asb143,1,17-Mar-21,143,2,5097979,5204661,0,0,---,0,1,0,1,1,
asb143,1,17-Mar-21,143,2,5097979,5204662,0,0,---,0,1,0,1,1,
asb143,1,17-Mar-21,143,2,5097980,5204627,0,0,---,0,1,0,1,1,
asb143,1,17-Mar-21,143,2,5097980,5204628,0,0,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5079370,5206540,0,0,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5079370,5206541,0,0,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5079374,5205556,0,0,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5079374,5205564,0,1,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5079374,5205565,0,0,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5079374,5205569,0,0,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5079374,5205573,0,0,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5079374,5205577,0,0,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5079374,5205582,0,0,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5079374,5205594,0,0,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5079374,5205604,0,1,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5079375,5207775,0,1,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5079375,5207777,0,0,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5113523,5207229,0,0,---,0,1,0,1,1,
asb163,1,17-Mar-21,163,2,5113525,5205631,0,0,---,0,1,0,1,1,
asb194,1,17-Mar-21,194,3,5088915,5205230,0,0,---,0,1,0,1,1,
asb194,1,17-Mar-21,194,3,5088915,5205236,0,0,---,0,1,0,1,1,
asb194,1,17-Mar-21,194,3,5088915,5205240,0,0,---,0,1,0,1,1,
asb194,1,17-Mar-21,194,3,5104056,5205883,0,0,---,0,1,0,1,1,
asb13,1,18-Mar-21,13,2,5113959,5210168,0,1,---,0,1,0,1,1,
asb33,1,18-Mar-21,33,3,5107856,5130866,0,0,---,0,1,0,1,1,
asb45,1,18-Mar-21,45,2,5077495,5208565,0,0,---,0,1,0,1,1,
asb77,1,18-Mar-21,77,2,5095191,5210079,0,1,---,0,1,0,1,1,
asb77,1,18-Mar-21,77,2,5095191,5210081,0,1,---,0,1,0,1,1,
asb77,1,18-Mar-21,77,2,5095191,5210082,0,0,---,0,1,0,1,1,
asb77,1,18-Mar-21,77,2,5097682,5209588,0,0,---,0,1,0,1,1,
asb77,1,18-Mar-21,77,2,5097682,5209593,0,1,---,0,1,0,1,1,
asb77,1,18-Mar-21,77,2,5097800,5209605,0,0,---,0,1,0,1,1,
asb77,1,18-Mar-21,77,2,5114037,5210000,0,0,---,0,1,0,1,1,
asb77,1,18-Mar-21,77,2,5114049,5209627,0,1,---,0,1,0,1,1,
asb77,1,18-Mar-21,77,2,5114049,5209971,0,0,---,0,1,0,1,1,
asb77,1,18-Mar-21,77,2,5114049,5210027,0,1,---,0,1,0,1,1,
asb163,1,18-Mar-21,163,2,5087314,5207867,0,0,---,0,1,0,1,1,
asb163,1,18-Mar-21,163,2,5087314,5207868,0,0,---,0,1,0,1,1,
asb163,1,18-Mar-21,163,2,5087314,5207876,0,0,---,0,1,0,1,1,
asb163,1,18-Mar-21,163,2,5087314,5207877,0,0,---,0,1,0,1,1,
asb163,1,18-Mar-21,163,2,5087314,5207878,0,0,---,0,1,0,1,1,
asb163,1,18-Mar-21,163,2,5087314,5207879,0,0,---,0,1,0,1,1,
asb194,1,18-Mar-21,194,3,5088911,5210955,1,0,---,0,1,0,1,1,
asb194,1,18-Mar-21,194,3,5104054,5211175,0,0,---,0,1,0,1,1,
asb33,1,19-Mar-21,33,3,5107957,5211995,0,0,---,0,1,0,1,1,
asb45,1,19-Mar-21,45,2,5089645,5140615,0,0,---,0,1,0,1,1,
asb77,1,19-Mar-21,77,2,5095174,5129743,0,0,---,0,1,0,1,1,
asb77,1,19-Mar-21,77,2,5095174,5129744,0,0,---,0,1,0,1,1,
asb77,1,19-Mar-21,77,2,5095174,5129745,1,0,---,0,1,0,1,1,
asb77,1,19-Mar-21,77,2,5095185,5129760,0,0,---,0,1,0,1,1,
asb84,1,19-Mar-21,84,3,5096114,5211329,0,0,---,0,1,0,1,1,
asb84,1,19-Mar-21,84,3,5096159,5211618,0,0,---,0,1,0,1,1,
asb84,1,19-Mar-21,84,3,5096159,5211621,0,0,---,0,1,0,1,1,
asb84,1,19-Mar-21,84,3,5096160,5211597,0,0,---,0,1,0,1,1,
asb84,1,19-Mar-21,84,3,5096160,5211602,0,0,---,0,1,0,1,1,
asb143,1,19-Mar-21,143,2,5097991,5210529,0,0,---,0,1,0,1,1,
asb143,1,19-Mar-21,143,2,5098318,5210441,0,0,---,0,1,0,1,1,
asb151,1,19-Mar-21,151,3,5079725,5210390,0,0,---,0,1,0,1,1,
asb163,1,19-Mar-21,163,2,5079386,5210673,1,0,---,0,1,0,1,1,
asb163,1,19-Mar-21,163,2,5087300,5210595,0,0,---,0,1,0,1,1,
asb163,1,19-Mar-21,163,2,5087312,5210662,0,0,---,0,1,0,1,1,
asb194,1,19-Mar-21,194,3,5088850,5211486,0,0,---,0,1,0,1,1,
asb194,1,19-Mar-21,194,3,5104044,5211474,0,0,---,0,1,0,1,1,
asb13,1,25-Mar-21,13,2,5096748,5141744,0,0,---,0,1,0,1,1,
asb13,1,25-Mar-21,13,2,5096801,5141806,0,0,---,0,1,0,1,1,
asb33,1,25-Mar-21,33,3,5124753,5141642,0,0,---,0,1,0,1,1,
asb33,1,25-Mar-21,33,3,5124753,5141643,0,0,---,0,1,0,1,1,
asb33,1,25-Mar-21,33,3,5124753,5141645,0,0,---,0,1,0,1,1,
asb33,1,25-Mar-21,33,3,5124753,5141678,0,0,---,0,1,0,1,1,
asb33,1,25-Mar-21,33,3,5124753,5141684,0,1,---,0,1,0,1,1,
asb45,1,25-Mar-21,45,2,5124310,5143330,0,0,---,0,1,0,1,1,
asb77,1,25-Mar-21,77,2,5095202,5144119,0,0,---,0,1,0,1,1,
asb77,1,25-Mar-21,77,2,5095202,5144122,0,0,---,0,1,0,1,1,
asb77,1,25-Mar-21,77,2,5095202,5144124,0,1,---,0,1,0,1,1,
asb77,1,25-Mar-21,77,2,5095202,5144125,0,0,---,0,1,0,1,1,
asb77,1,25-Mar-21,77,2,5095202,5144140,0,0,---,0,1,0,1,1,
asb77,1,25-Mar-21,77,2,5097613,5141322,0,0,---,0,1,0,1,1,
asb84,1,25-Mar-21,84,3,5096136,5210832,0,0,---,0,1,0,1,1,
asb84,1,25-Mar-21,84,3,5096157,5142049,0,0,---,0,1,0,1,1,
asb84,1,25-Mar-21,84,3,5125127,5140211,0,0,---,0,1,0,1,1,
asb84,1,25-Mar-21,84,3,5125127,5140212,0,0,---,0,1,0,1,1,
asb84,1,25-Mar-21,84,3,5125248,5140255,0,0,---,0,1,0,1,1,
asb84,1,25-Mar-21,84,3,5125248,5140256,0,0,---,0,1,0,1,1,
asb143,1,25-Mar-21,143,2,5099446,5140956,0,0,---,0,1,0,1,1,
asb143,1,25-Mar-21,143,2,5113019,5141685,0,0,---,0,1,0,1,1,
asb163,1,25-Mar-21,163,2,5114339,5143462,0,0,---,0,1,0,1,1,
asb194,1,25-Mar-21,194,3,5124627,5144323,0,0,---,0,1,0,1,1,
asb194,1,25-Mar-21,194,3,5124627,5144329,0,0,---,0,1,0,1,1,
asb194,1,25-Mar-21,194,3,5124627,5144339,0,0,---,0,1,0,1,1,
asb45,1,26-Mar-21,45,2,5124305,5144256,0,0,---,0,1,0,1,1,
asb45,1,26-Mar-21,45,2,5124305,5144269,1,0,---,0,1,0,1,1,
asb77,1,26-Mar-21,77,2,5124380,5146149,0,0,---,0,1,0,1,1,
asb84,1,26-Mar-21,84,3,5096168,5145728,0,0,---,0,1,0,1,1,
asb84,1,26-Mar-21,84,3,5096268,5145311,1,0,---,0,1,0,1,1,
asb151,1,26-Mar-21,151,3,5079608,5144213,1,0,---,0,1,0,1,1,
asb163,1,26-Mar-21,163,2,5114345,5146764,0,0,---,0,1,0,1,1,
asb163,1,26-Mar-21,163,2,5114350,5146003,0,0,---,0,1,0,1,1,
asb163,1,26-Mar-21,163,2,5124898,5145612,0,0,---,0,1,0,1,1,
asb163,1,26-Mar-21,163,2,5124997,5146515,0,0,---,0,1,0,1,1,
asb13,1,27-Mar-21,13,2,5096785,5146937,0,0,---,0,1,0,1,1,
asb33,1,27-Mar-21,33,3,5124812,5147305,0,0,---,0,1,0,1,1,
asb77,1,27-Mar-21,77,2,5097677,5144531,1,1,---,0,1,0,1,1,
asb77,1,27-Mar-21,77,2,5097677,5144536,0,1,---,0,1,0,1,1,
asb77,1,27-Mar-21,77,2,5097681,5147526,1,1,---,0,1,0,1,1,
asb77,1,27-Mar-21,77,2,5114020,5147535,0,3,---,0,1,0,1,1,
asb84,1,27-Mar-21,84,3,5125193,5146579,1,0,---,0,1,0,1,1,
asb163,1,27-Mar-21,163,2,5114343,7013348,0,3,---,0,1,0,1,1,
asb163,1,27-Mar-21,163,2,5114356,7013293,0,0,---,0,1,0,1,1,
asb194,1,27-Mar-21,194,3,5088870,5147989,0,0,---,0,1,0,1,1,
asb33,1,28-Mar-21,33,3,5124796,5142493,0,0,---,0,1,0,1,1,
asb33,1,28-Mar-21,33,3,5124796,5142494,0,0,---,0,1,0,1,1,
asb45,1,28-Mar-21,45,2,5089653,7011711,0,0,---,0,1,0,1,1,
