Study Sites,Month,Year,Date,Species,Method,Room#/Poste ,# sleeper,Position,NightFrames,NightFrames_2,mosquito ID,Parity,fed/unfed,ELISA,Species
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,269,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,270,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,271,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,272,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,273,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,274,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,275,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,276,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,277,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,278,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,279,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,280,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,281,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,282,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,283,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,284,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,285,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,286,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,287,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,288,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,289,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,290,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,291,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,292,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,293,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,294,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,295,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,296,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,297,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,298,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,299,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,2,,Inside,04H-06h,,300,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,18h-20h,,301,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,18h-20h,,302,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,18h-20h,,303,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,18h-20h,,304,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,305,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,306,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,307,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,308,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,309,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,310,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,311,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,312,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,313,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,314,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,315,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,316,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,317,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,318,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,319,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,320,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,321,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,322,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,323,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,324,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,325,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,326,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,327,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,328,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,329,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,330,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,331,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,332,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,333,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,334,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,335,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,336,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,337,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,338,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,339,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,340,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,341,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,342,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,343,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,344,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,345,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,346,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,347,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,348,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,349,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,350,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,351,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,352,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,353,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,354,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,355,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,356,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,357,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,358,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,359,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,360,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,361,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,362,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,363,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,364,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,365,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,366,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,367,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,368,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,369,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,370,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,371,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,372,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,373,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,374,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,375,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,376,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,377,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,378,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,379,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,380,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,381,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,382,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,383,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,384,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,385,NR,Unfed,ND,M
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,386,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,387,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,388,NR,Unfed,ND,G
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,389,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,390,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,391,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,392,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,393,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,394,NR,Fed,ND,G
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,395,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,396,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,397,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,398,NR,Fed,ND,M
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,399,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,400,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,401,NR,Fed,ND,M
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,402,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,403,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,404,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,405,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,406,NR,Unfed,ND,M
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,407,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,408,NR,Unfed,ND,G
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,409,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,410,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,411,NR,Unfed,ND,M
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,412,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,413,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,414,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,415,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,416,NR,Unfed,ND,G
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,417,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,418,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,419,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,420,NR,Unfed,ND,G
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,421,NR,Unfed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,422,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,423,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,424,NR,Fed,ND,ND
Trekourou,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,425,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,20h-22h,,1,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,20h-22h,,2,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,20h-22h,,3,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,20h-22h,,4,NR,Fed,Negatif,M
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,22h-00h,,5,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,22h-00h,,6,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,22h-00h,,7,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,22h-00h,,8,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,22h-00h,,9,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,22h-00h,,10,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,22h-00h,,11,P,Unfed,Negatif,M
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,22h-00h,,12,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,13,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,14,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,15,P,Unfed,Negatif,G
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,16,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,17,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,18,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,19,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,20,P,Unfed,Positif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,21,P,Unfed,Negatif,M
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,22,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,23,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,24,NR,Fed,Negatif,M
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,25,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,00h-02h,,26,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,27,P,Unfed,Negatif,G
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,28,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,29,P,Unfed,Positif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,30,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,31,P,Unfed,Negatif,M
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,32,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,33,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,34,P,Unfed,Negatif,G
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,35,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,36,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,37,P,Unfed,Negatif,M
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,38,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,39,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,40,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,41,P,Unfed,Negatif,M
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,42,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,43,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,44,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,45,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,46,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,47,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,48,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,02h-04h,,49,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,04H-06h,,50,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,04H-06h,,51,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,04H-06h,,52,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,04H-06h,,53,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,04H-06h,,54,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,04H-06h,,55,P,Unfed,Positif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,04H-06h,,56,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,04H-06h,,57,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,04H-06h,,58,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,04H-06h,,59,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,04H-06h,,60,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Outside,04H-06h,,61,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,20h-22h,,62,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,22h-00h,,63,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,22h-00h,,64,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,22h-00h,,65,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,22h-00h,,66,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,22h-00h,,67,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,00h-02h,,68,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,00h-02h,,69,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,00h-02h,,70,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,00h-02h,,71,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,00h-02h,,72,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,00h-02h,,73,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,00h-02h,,74,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,00h-02h,,75,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,00h-02h,,76,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,00h-02h,,77,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,00h-02h,,78,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,02h-04h,,79,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,02h-04h,,80,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,02h-04h,,81,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,02h-04h,,82,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,02h-04h,,83,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,02h-04h,,84,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,02h-04h,,85,P,Unfed,Negatif,ND
